orig_toxic,orig_neutral,toxic_comment,neutral_comment,lang,sim_score,toxic_score,neutral_score
"your comment is disgusting , but more than that , its unchristian .",Your comment is not good,አስተያየትህ አስጸያፊ ነው ነገር ግን ከዚህ በላይ ግን ክርስቲያናዊ ያልሆነ ነው።,አስተያየትህ ጥሩ አይደለም።,am,0.8909313678741455,0.0006549954414367676,0.0005351901054382324
now to digest it for you the above sentence ( quoted ) is downright stupid .,now to digest it for you the above sentence ( quoted ) is downright wrong.,አሁን ከላይ ያለውን ዓረፍተ ነገር ለናንተ ማውለቅ (የተጠቀሰው) ፍጹም ደደብ ነው።,አሁን ከላይ ያለውን ዓረፍተ ነገር (የተጠቀሰው) ለእርስዎ ለመፍጨት ፍጹም ስህተት ነው።,am,0.8642255067825317,0.4532421827316284,0.0008172392845153809
now he we could only figure who those darn neonazis support .,now he we could only figure who those neonazis support.,አሁን እነዚያ ዳርን ኒዮናዚዎች የሚደግፉትን ብቻ ነው ማወቅ የምንችለው።,አሁን እነዚያ ኒዮናዚዎች የሚደግፉትን ብቻ ነው ማወቅ የምንችለው።,am,0.8455318212509155,0.9391300082206726,0.02476644515991211
call it the final stupidity .,Call it unintelligent.,የመጨረሻውን ሞኝነት ይደውሉ .,የማሰብ ችሎታ የሌለው ይደውሉ.,am,0.844063401222229,0.0012992620468139648,0.9859308004379272
"uber , pay your taxes like everybody else and shut up .","Uber, pays your taxes like everybody else.",uber እንደማንኛውም ሰው ግብርህን ክፈልና ዝም በል ።,ኡበር፣ እንደማንኛውም ሰው ግብርዎን ይከፍላል።,am,0.8654056787490845,0.0005104541778564453,0.0024772286415100098
someone should tell this jackass that loose lips sink ships .,Someone should tell him that loose lips sinks ships,አንድ ሰው ለዚህ ጃካስ የተላቀቀ ከንፈር መርከቦችን እንደሚሰምጥ መንገር አለበት .,የላላ ከንፈሮች መርከቦችን እንደሚሰምጡ አንድ ሰው ሊነግረው ይገባል,am,0.7943474054336548,0.19089984893798828,0.9242463707923889
quite frankly people like you are dinosaurs with no vision .,quite people like you have no vision.,በትክክል እንደ እርስዎ ያሉ ሰዎች ምንም ራዕይ የሌላቸው ዳይኖሰርቶች ናቸው.,እንደ እርስዎ ያሉ ብዙ ሰዎች ራዕይ የላቸውም።,am,0.8333911895751953,0.9987096786499023,0.0005745887756347656
just stop stealing our money and do you bloody job .,Stop stealing our money and do your job,ገንዘባችንን መስረቅን አቁመህ ደም አፋሳሽ ስራ ሰራህ .,ገንዘባችንን መስረቅን አቁም እና ስራችሁን ስሩ,am,0.7493878602981567,0.004709839820861816,0.0007484555244445801
this diseased sob needs to be silenced for all of eternity,this diseased sob needs to be silenced for all of eternity,ይህ የታመመ ማልቀስ ለዘላለም ጸጥ ሊደረግለት ይገባል,ይህ የታመመ ማልቀስ ለዘላለም ጸጥ ሊደረግለት ይገባል,am,0.863145112991333,0.9951618313789368,0.9951618313789368
"and youre as smart as a big mouthed , small brained , juvenile .",you are not good,እና እንደ ትልቅ አፍ ፣ ትንሽ አእምሮ ፣ ታዳጊዎች ብልህ ነዎት።,አንተ ጥሩ አይደለህም,am,0.8693653345108032,0.013885140419006348,0.0012958049774169922
"this is why i gave up teaching , because of fucking retards like you !","This is why I gave up teaching, because of people like you!",በዚህ ምክንያት ነው ማስተማሩን የተውኩት እንዳንተ ባሉ ዘማቾች ምክንያት!,እንደ አንተ ባሉ ሰዎች ምክንያት ማስተማርን የተውኩት ለዚህ ነው!,am,0.7976090312004089,0.0008834004402160645,0.001024007797241211
wtf is wrong with people ?,What's wrong with people?,wtf በሰዎች ላይ ስህተት ነው?,ሰዎች ምን ችግር አለባቸው?,am,0.9606413841247559,0.0011124014854431152,0.0004512667655944824
i didnt vote for the liar,i didnt vote for the liar,ለዋሸተኛው አልመረጥኩም,ለዋሸተኛው አልመረጥኩም,am,0.8243614435195923,0.0017427802085876465,0.0017427802085876465
the crisis of opioid deaths is a direct result of the stupid and corrupt policy of prohibition .,the crisis of opioid deaths is a direct result of thr policy of prohibition .,የኦፒዮይድ ሞት ቀውስ የሞኝ እና የተበላሸ የእገዳ ፖሊሲ ቀጥተኛ ውጤት ነው።,የኦፒዮይድ ሞት ቀውስ በቀጥታ የክልከላ ፖሊሲ ውጤት ነው።,am,0.9021884202957153,0.005063772201538086,0.0017020106315612793
"again , more silly liberal games .","again, more unsuitable liberal games.",እንደገና ፣ የበለጠ ሞኝ የሊበራል ጨዋታዎች።,"እንደገና, ይበልጥ ተገቢ ያልሆኑ የሊበራል ጨዋታዎች.",am,0.887665867805481,0.003089725971221924,0.001882314682006836
"an armed society is a sick , dangerous , often accidentally shot society me .",an armed society is a dangerous one,የታጠቀ ማህበረሰብ የታመመ ፣ አደገኛ ፣ ብዙ ጊዜ በአጋጣሚ ህብረተሰቡን በጥይት ይመታኛል።,የታጠቀ ማህበረሰብ አደገኛ ነው።,am,0.8742141723632812,0.004706442356109619,0.009235024452209473
that filthy little homewrecker has some nerve to cop such an attitude .,This unreasonable guy has some nerve to deal such a behavior .,ያ ቆሻሻ ትንሽ የቤት ሰባሪ እንዲህ ያለውን አመለካከት ለመቋቋም አንዳንድ ነርቭ አለው .,ይህ ምክንያታዊ ያልሆነ ሰው እንዲህ ያለውን ባህሪ ለመቋቋም አንዳንድ ነርቭ አለው.,am,0.8511867523193359,0.48838841915130615,0.0007604360580444336
and why the hell would anyone want to listen to this raving harpie ?,And why would anyone listen to this loud talker,እና ለምንድነው ማንም ሰው ይህን ተንኮለኛ ሃርፒ መስማት የሚፈልገው?,እና ማንም ሰው ይህን ጮክ ያለ ተናጋሪ ለምን ይሰማል?,am,0.8884865045547485,0.14784395694732666,0.0013690590858459473
we are stuck with this little bugger for almostmore years .,we are stuck with this little bugger for almost more years .,ከዚህ ትንሽ ተባይ ጋር ተጣብቀን ለተጨማሪ አመታት ቆይተናል።,ከዚህ ትንሽ ተባይ ጋር ተጣብቀን ለተጨማሪ አመታት ቆይተናል።,am,0.8298482894897461,0.004024922847747803,0.004024922847747803
good luck wid dat you quer fuking homo .,good luck with that,መልካም እድል wid dat you quer fuking homo .,መልካም እድል በዚ,am,0.9436607360839844,0.9996645450592041,0.0008667111396789551
its ignorance like yours that is a nightmare,It's ignorance like yours that is bad,እንደ አንተ ያለ ድንቁርና ቅዠት ነው።,መጥፎው እንደ አንተ ያለ ድንቁርና ነው።,am,0.6770108938217163,0.9874045848846436,0.8537102341651917
just another growing symptom of the problems yet to come wholly sanctioned by the idiotdividerinchief .,Just another symptom of the problem is yet to come by the chief,ሌላ የሚያድግ የችግሮች ምልክት ገና በጅሎች መከፋፈል ሙሉ በሙሉ ተቀባይነት ያለው ነው።,ሌላው የችግሩ ምልክት በአለቃው ሊመጣ ነው።,am,0.6696538329124451,0.015131115913391113,0.0006771087646484375
"hey , ipadperson , please try to keep fuck etc out of edit summaries .",Hey ipad person please try to keep out of edit summaries.,ሃይ፣ አይፓድ ሰው፣ እባክህ ፌክ ወዘተን ከአርትዕ ማጠቃለያዎች ለመጠበቅ ሞክር።,ሃይ አይፓድ ሰው እባክዎን ከአርትዖት ማጠቃለያዎች ለመውጣት ይሞክሩ።,am,0.8514968752861023,0.025896966457366943,0.004850327968597412
this is all so ridiculous .,This is all not making sense.,ይህ ሁሉ በጣም አስቂኝ ነው.,ይህ ሁሉ ትርጉም አይሰጥም።,am,0.8810461759567261,0.0006771087646484375,0.00039654970169067383
lets educate another idiot libtard .,Let's educate another liberal.,ሌላ ደደብ ሊታርድ እናስተምር .,ሌላ ሊበራል እናስተምር።,am,0.746623158454895,0.9981021285057068,0.0012124180793762207
hilary clinton is a horrible person .,Hilary clinton is not a good person.,ሂላሪ ክሊንተን አሰቃቂ ሰው ነው .,ሂላሪ ክሊንተን ጥሩ ሰው አይደለም.,am,0.9347862005233765,0.00273740291595459,0.0013071894645690918
"i know , im a horrible bigoted , murdering oppressor by right of birth .",I know I'm little bad person from birth,ጨቋኝን በመወለድ የሚገድል ዘግናኝ ጨካኝ እንደሆንኩ አውቃለሁ።,ከተወለድኩበት ጊዜ ጀምሮ ትንሽ መጥፎ ሰው እንደሆንኩ አውቃለሁ,am,0.8012598156929016,0.0156518816947937,0.0009741783142089844
he is corrupt which is unusual for a democrat .,he is not honest which is unusual for a democrat,ለዴሞክራት ያልተለመደ ሙሰኛ ነው።,እሱ ሐቀኛ አይደለም ይህም ለዴሞክራት ያልተለመደ ነው።,am,0.6989967823028564,0.0013170838356018066,0.00038421154022216797
oh ok fuck you asshole die im going to kill you,you are to bad to live,ኧረ እሺ ባክህ አሽሙር ሙት ልገድልህ ነው።,ለመኖር መጥፎ ነው,am,0.8216320276260376,0.9954932928085327,0.005660116672515869
absolutely the most fucking horrible film ever .,absolutely worst film ever .,ፍፁም በጣም አስፈሪው አስፈሪ ፊልም .,ፍፁም የከፋ ፊልም .,am,0.8562924265861511,0.00034248828887939453,0.0007020235061645508
after seeing shit like this i expected you to be some throwaway sock puppet .,after seeing this i expected you not to be as good as you are,እንደዚህ አይነት ቆሻሻ ካየሁ በኋላ የምትጥለው የሶክ አሻንጉሊት እንድትሆኑ ጠብቄ ነበር።,ይህን ካየሁ በኋላ እንደ እርስዎ ጥሩ እንዳልሆኑ ጠብቄ ነበር,am,0.8335534930229187,0.009403467178344727,0.0007169842720031738
the garbage that is being created by cnn and other news agencies is outrageous .,the garbage that is being created by cnn and other news agencies is outrageous .,በሲኤንኤን እና በሌሎች የዜና ኤጀንሲዎች እየተፈጠረ ያለው ቆሻሻ በጣም አስጸያፊ ነው።,በሲኤንኤን እና በሌሎች የዜና ኤጀንሲዎች እየተፈጠረ ያለው ቆሻሻ በጣም አስጸያፊ ነው።,am,0.8394393920898438,0.0009327530860900879,0.0009327530860900879
fired over a stupid joke .,Fired over a joke,በሞኝ ቀልድ ተኮሰ .,በቀልድ ተኮሰ,am,0.7249718308448792,0.005126297473907471,0.0028550028800964355
and his parents are worse .,and his parents are not good.,እና ወላጆቹ የከፋ ናቸው.,እና ወላጆቹ ጥሩ አይደሉም.,am,0.8840091228485107,0.004836678504943848,0.0022085905075073242
"100,000 people paid money to watch this garbage .","100,000 people paid money to watch this nonsense","ይህን ቆሻሻ ለማየት 100,000 ሰዎች ገንዘብ ከፍለዋል።","ይህን ከንቱ ነገር ለማየት 100,000 ሰዎች ገንዘብ ከፍለዋል።",am,0.9198060631752014,0.332868754863739,0.9911383986473083
it is easy to spot those racist idiots .,it is easy to spot those racist.,እነዚያን ዘረኛ ደደቦች መለየት ቀላል ነው።,እነዚያን ዘረኞች መለየት ቀላል ነው።,am,0.8320155143737793,0.9992088675498962,0.0007349848747253418
gerald you need to stop recycling the same silly post over and over again .,"Gerald, please stop recycling the same post over and over again.",ጄራልድ ተመሳሳዩን የሞኝ ፖስት ደጋግሞ መጠቀም ማቆም አለቦት።,ጄራልድ፣ እባክህ ተመሳሳዩን ልጥፍ ደጋግሞ መጠቀም አቁም።,am,0.7485051155090332,0.006139278411865234,0.0005780458450317383
we face a tidal wave of aggressive and impatient and ignorant drivers .,we face a tidal wave of aggressive and impatient and ignorant drivers .,የኃይለኛ እና ትዕግስት የሌላቸው እና የማያውቁ አሽከርካሪዎች ማዕበል ገጥሞናል።,የኃይለኛ እና ትዕግስት የሌላቸው እና የማያውቁ አሽከርካሪዎች ማዕበል ገጥሞናል።,am,0.8063033819198608,0.00512617826461792,0.00512617826461792
"who cares loser lib troll , they are all so pathetic and incompetent and corrupt they should resign period","Who cares, they are incapable and not suitable, they should resign period.",ማን ይንከባከባል ተሸናፊ ሊብ ትሮል ፣ ሁሉም በጣም አዛኝ እና ብቃት የሌላቸው እና ሙሰኞች በመሆናቸው የስራ ጊዜ መልቀቅ አለባቸው,"ማን ያስባል, አቅም የሌላቸው እና ተስማሚ አይደሉም, ጊዜያቸውን መልቀቅ አለባቸው.",am,0.8186357021331787,0.9973053932189941,0.004956245422363281
he appears to thrive on this stuff and often makes the media look like fools .,He appears to thrive on his stuff and often makes the media less valuable.,በዚህ ነገር የበለፀገ ይመስላል እና ብዙ ጊዜ ሚዲያዎችን ሞኞች ያስመስላል።,እሱ በእቃዎቹ ላይ የበለፀገ ይመስላል እና ብዙውን ጊዜ ሚዲያውን ዋጋ ዝቅ ያደርገዋል።,am,0.8569936752319336,0.000529944896697998,0.0008525848388671875
they do the same with the clown .,they do likewise with the jokester .,እነሱም እንዲሁ ያደርጋሉ ክሎውን .,ከቀልደኛው ጋርም እንዲሁ ያደርጋሉ።,am,0.7853156328201294,0.0004954338073730469,0.0008136630058288574
"yo ed , you are an infidel .","yo ed , you are unbeliever",yo ed አንተ ካፊር ነህ ።,አንተ የማታምን ነህ,am,0.762014627456665,0.9989755153656006,0.9592567086219788
every vote for trump enabled a pervert .,every vote for trump enabled not a good man.,ለትራምፕ እያንዳንዱ ድምጽ ጠማማ አስችሏል።,እያንዳንዱ የትራምፕ ድምጽ ጥሩ ሰው አልነበረም።,am,0.7874318957328796,0.0012168288230895996,0.0014231204986572266
history is doomed to be repeated when fools like yourself ignore whats happening .,history is doomed to be repeated when you ignore whats happening.,እንደ ራስህ ያሉ ሞኞች እየሆነ ያለውን ነገር ችላ ሲሉ ታሪክ ሊደገም ፈርዷል።,እየሆነ ያለውን ነገር ችላ ስትል ታሪክ እንዲደገም ተፈርዶበታል።,am,0.8172792792320251,0.0021919608116149902,0.0008707642555236816
really other people have been harassing me like styrofoam1994 who called me a dick head .,Styrofoam1994 and other people have been harassing me,በእውነት ሌሎች ሰዎች እንደ እስታይሮፎም 1994 ዲክ ጭንቅላት ብሎ የጠራኝ ያዋከቡኝ ነበር።,ስታይሮፎም1994 እና ሌሎች ሰዎች እያዋከቡኝ ነው።,am,0.901221513748169,0.08151048421859741,0.00045222043991088867
my first thought was to fry all the people involved .,my first thought was to offend physically all the people involved,የመጀመሪያ ሀሳቤ የተሳተፉትን ሰዎች ሁሉ መቀቀል ነበር።,የመጀመሪያ ሀሳቤ የተሳተፉትን ሰዎች ሁሉ በአካል ማበሳጨት ነበር።,am,0.9290749430656433,0.0008077025413513184,0.0012249350547790527
ignorant of the most basic aspects of canadian history .,ignorant of the most basic aspects of Canadian history .,በጣም መሠረታዊ የሆኑትን የካናዳ ታሪክ ገጽታዎች የማያውቅ .,የካናዳ ታሪክ መሠረታዊ የሆኑትን ነገሮች የማያውቅ .,am,0.9044259786605835,0.0012319684028625488,0.013634562492370605
good luck wid dat you quer fuking homo .,good luck with your next project,መልካም እድል wid dat you quer fuking homo .,በሚቀጥለው ፕሮጀክትዎ መልካም ዕድል,am,0.9436607956886292,0.9996645450592041,0.0007559061050415039
lock up wynne before she throws away more money to cheats and professional beggars .,Lock up Wynne before she spends more money on cheaters and beggars.,እሷ ተጨማሪ ገንዘብ ወደ ማጭበርበር እና ሙያዊ ለማኞች ከመጣሉ በፊት wynne ቆልፍ.,እሷ በአጭበርባሪዎች እና ለማኞች ላይ ተጨማሪ ገንዘብ ከማውጣቷ በፊት Wynneን ይዝጉ።,am,0.8504384160041809,0.008014798164367676,0.010122716426849365
your protests are meaningless and pathetic at this point .,Your protests don't have any meaning at this point,ተቃውሞዎ በዚህ ጊዜ ትርጉም የለሽ እና አሳዛኝ ነው።,በዚህ ጊዜ ተቃውሞህ ምንም ትርጉም የለውም,am,0.9033694863319397,0.0005635619163513184,0.0011767745018005371
be a lying crook and get rewarded ( insert mulroneys picture ) .,Be a bad and get rewarded (insert mulroneys picture).,ውሸታም ተንኮለኛ ሁን እና ይሸለማሉ (የ muroneys ሥዕል ያስገቡ)።,መጥፎ ይሁኑ እና ይሸለሙ (የ mulroneys ሥዕል ያስገቡ)።,am,0.8391227126121521,0.9913090467453003,0.210865318775177
apparently the zobell ( sp ) decision does not matter to this fool .,apparently the zobell ( sp ) decision does not matter,የዞቤል (SP) ውሳኔ ለዚህ ሞኝ ምንም ችግር የለውም።,የዞቤል (SP) ውሳኔ ምንም አይደለም,am,0.7852811813354492,0.0010153651237487793,0.0007040500640869141
"true because the real criminal is the idiot leaving work early , not the armed robber or serial rapist .",TRUE,እውነት ነው ምክንያቱም እውነተኛው ወንጀለኛው ስራውን ቀደም ብሎ የሚተው ደደብ እንጂ የታጠቀ ዘራፊ ወይም ተከታታይ የደፈረ አይደለም።,እውነት,am,0.8527320623397827,0.9483683109283447,0.0037287473678588867
"the stupid one , not me","The other one, not me",ደደብ እኔ አይደለሁም።,ሌላው እኔ ሳልሆን,am,0.7196182608604431,0.015502572059631348,0.0007352232933044434
what happened to the function that allowed readers to ignore idiotic and offensive posters on gm comment boards ?,What happened to the function that allowed readers to ignore bad posters on GM comment boards?,በ gm አስተያየት ሰሌዳዎች ላይ አንባቢዎች ሞኝ እና አፀያፊ ፖስተሮችን ችላ እንዲሉ የፈቀደው ተግባር ምን ሆነ?,አንባቢዎች በጂኤም አስተያየት ሰሌዳዎች ላይ መጥፎ ፖስተሮችን ችላ እንዲሉ የፈቀደው ተግባር ምን ሆነ?,am,0.9007846117019653,0.0006344914436340332,0.0009058713912963867
we were looking for a thuggish black man .,we were looking for a black man .,ወንበዴ ጥቁር ሰው እየፈለግን ነበር .,ጥቁር ሰው እየፈለግን ነበር .,am,0.8440424799919128,0.84786057472229,0.01568925380706787
im a caucasian american and those cognitivelychallenged pointyheaded idiots do not in any way speak for me .,im a caucasian american and those cognitivelychallenged pointyheaded person do not in any way speak for me .,እኔ የካውካሲያን አሜሪካዊ ነኝ እና እነዚያ በግንዛቤ የተፈታተኑ ባለ ጭንቅላት ያላቸው ደደቦች በምንም መንገድ አይናገሩኝም።,እኔ የካውካሲያን አሜሪካዊ ነኝ እና እነዚያ በግንዛቤ የተፈታተኑት ባለ ጭንቅላት ያለው ሰው በምንም መልኩ አይናገሩኝም።,am,0.8732210397720337,0.9985287189483643,0.002303779125213623
this whole article sucks the balls .,This whole article is really bad.,ይህ ሁሉ ጽሑፍ ኳሶችን ያጠባል .,ይህ ሁሉ መጣጥፍ በጣም መጥፎ ነው።,am,0.819502592086792,0.0007064342498779297,0.0006477236747741699
no good bastards that we are and we are unrepentant about it .,no good person that we are and we are unrepentant about it .,ምንም ጥሩ ዲቃላዎች እንደሆንን እና ስለ እሱ ንስሐ አንገባም.,ጥሩ ሰው አይደለንም እናም ስለ እሱ ንስሐ አንገባም።,am,0.8580648303031921,0.003922641277313232,0.0007947087287902832
this piece of crap needs to be kept away from animals and the public in general .,This piece of a thing needs be kept away from animals and the general public.,ይህ ቆሻሻ ከእንስሳትና ከሕዝብ መራቅ አለበት።,ይህ ቁራጭ ነገር ከእንስሳት እና ከህዝቡ መራቅ አለበት።,am,0.7962865233421326,0.02195030450820923,0.0010346174240112305
i bet he is one of those idiots that come from the bottom of the gene pool .,I bet he his one if those people that came from the bottom of the gene pool.,ከጂን ገንዳ ግርጌ ከሚመጡት ደደቦች አንዱ ነው ብዬ እገምታለሁ።,ከጂን ገንዳ ግርጌ የመጡት ሰዎች እርሱን እንደሆነ እገምታለሁ።,am,0.8374538421630859,0.9977452158927917,0.6411204934120178
hey stop fking your mothr ! .,hey stop,ሄይ እናትህን ማፍቀር አቁም! .,ኧረ አቁም,am,0.7682768106460571,0.9621033668518066,0.004093289375305176
"i am reading , slowly , mcmasters dereliction of duty about the damn vietnam war .","I am reading, slowly, mcmasters dereliction of duty about the Vietnam war.",እያነበብኩ ነው ፣ ቀስ በቀስ ፣ mcmasters ስለ ርጉም የቪየትናም ጦርነት ግዴታቸውን መሰረዝ።,ስለ ቬትናም ጦርነት ከግዴታ መሰረዝን በዝግታ እያነበብኩ ነው።,am,0.847725510597229,0.011393964290618896,0.0023543238639831543
the bernie supporters are just thugs .,The Bernie supporters are impolite.,የበርኒ ደጋፊዎች ወንበዴዎች ብቻ ናቸው።,የበርኒ ደጋፊዎች ጨዋዎች ናቸው።,am,0.8868345618247986,0.6493018865585327,0.0009267330169677734
before any of you anti gun pussies chime in .,Before anti gun guys come in.,ከማንኛችሁም በፊት ፀረ-ሽጉጥ ፑሲዎች ከመጮህ በፊት.,ፀረ ሽጉጥ ሰዎች ከመግባታቸው በፊት።,am,0.8195658326148987,0.996462881565094,0.00265580415725708
"lauren , your thought process is pathetic .","Lauren , you're thinking is unsuitable",ሎረን፣ የአስተሳሰብ ሂደትህ አሳዛኝ ነው።,ሎረን፣ ተስማሚ እንዳልሆነ እያሰብክ ነው።,am,0.9018584489822388,0.0005860328674316406,0.00051116943359375
"oh , its ok zucker , were too stupid to believe you anyway .","Oh,it's ok Zucker,were too bad to believe you anyway.",ኦህ ፣ ጥሩ ዙከር ፣ ለማንኛውም አንተን ለማመን በጣም ደደብ ነበሩ ።,ኦህ፣ ምንም አይደለም ዙከር፣ ለማንኛውም አንተን ለማመን በጣም መጥፎ ነበሩ።,am,0.8998037576675415,0.9853957295417786,0.008221447467803955
voting for her if the examiner and mitch the establishment bitch dont like her,voting for her if the examiner and mitch the establishment dont like her,ፈታኙ እና የተቋሙ ሴት ዉሻ ካልወደዷት ለእሷ ድምጽ መስጠት,ፈታኙ እና ሚች ተቋሙ ካልወደዷት ለእሷ ድምጽ መስጠት,am,0.7994473576545715,0.4661445617675781,0.0026641488075256348
something very sick is in your heads,Something in your heads,በጣም የታመመ ነገር በጭንቅላታችሁ ውስጥ አለ።,በጭንቅላታችሁ ውስጥ የሆነ ነገር,am,0.7993296980857849,0.9698833227157593,0.8947161436080933
religion is crack cocain for the brain for those who cant afford the real thing .,religion is not good for the brain for those who cant afford the real thing .,ሃይማኖት እውነተኛውን ነገር መግዛት ለማይችሉ ለአንጎል ስንጥቅ ኮኬን ነው።,እውነተኛውን ነገር መግዛት ለማይችሉ ሃይማኖት ለአእምሮ አይጠቅምም።,am,0.8675357103347778,0.3652082681655884,0.0010041594505310059
rape is a sexual assault by any gender penis or no penis !,rape is a sexual assault by any gender,መድፈር በየትኛውም የፆታ ብልት ወይም ያለ ብልት ወሲባዊ ጥቃት ነው!,አስገድዶ መድፈር በማንኛውም ጾታ የሚፈጸም ወሲባዊ ጥቃት ነው።,am,0.8976332545280457,0.04575753211975098,0.0017099976539611816
its pretty stupid to jump in the water next to an orca .,It isn't a wise decision to jump into the water next to an orca,ከኦርካ አጠገብ ባለው ውሃ ውስጥ መዝለል በጣም ሞኝነት ነው።,ኦርካ አጠገብ ባለው ውሃ ውስጥ መዝለል ጥሩ ውሳኔ አይደለም,am,0.8424601554870605,0.0011315345764160156,0.0012465715408325195
"that being said , i think this is a stupid id .","that being said , i think this is bad id",ይህ ሲባል ግን ይህ ደደብ መታወቂያ ይመስለኛል።,ከተባለ ፣ ይህ መጥፎ መታወቂያ ነው ብዬ አስባለሁ።,am,0.8437777757644653,0.9991797804832458,0.0005083084106445312
jezz you people are really starting to look stupid now,Jezz you people are really starting to look confused now.,jezz እናንተ ሰዎች አሁን ደደብ መምሰል ጀምረሃል,Jezz እናንተ ሰዎች አሁን ግራ መጋባት ጀመሩ።,am,0.9031634330749512,0.9964354038238525,0.000995337963104248
but who has the authority to step up thats not involved in this ridiculous charade ?,but who has the authority to step up thats not involved in this charade?,ግን በዚህ አስቂኝ ትርኢት ውስጥ ያልተሳተፈውን ከፍ ለማድረግ ስልጣን ያለው ማን ነው?,ግን በዚህ ትርኢት ውስጥ ያልተሳተፈውን ከፍ ለማድረግ ስልጣን ያለው ማን ነው?,am,0.8418630361557007,0.0009139776229858398,0.0009568333625793457
what the fuck is your problem ?,What is your problem?,ምኑ ላይ ነው ችግርህ?,ችግርህ ምንድን ነው?,am,0.8886638879776001,0.0006985664367675781,0.0005953311920166016
i doubt trump was chosen by god to be anything but the clown he has proven to be .,I doubt Trump was chosen by god to be anything but a comedian he has proven to be.,እኔ እጠራጠራለሁ ትራምፕ በእግዚአብሔር መመረጡን እጠራጠራለሁ እሱ መሆኑን ካረጋገጠው ቀልደኛ በስተቀር።,ትራምፕ በአምላክ ዘንድ መመረጡን እጠራጠራለሁ፣ እሱ ካረጋገጠው ኮሜዲያን በስተቀር።,am,0.7638558149337769,0.0011798739433288574,0.0010830163955688477
one would be a moron not to .,one would be naive not to,አንድ ሰው ላለማድረግ ሞኝ ይሆናል.,አንድ ሰው ላለማየት የዋህ ይሆናል።,am,0.7334218621253967,0.0014652013778686523,0.001503586769104004
"that fatass chink from oz , phanatical , is ruining the reputation of your art .",The chinese phanatical is ruining your art reputation.,ያ ፋታስ ቺንክ ከኦዝ ፣ ፋናቲካል ፣ የጥበብዎን ስም እያጠፋ ነው።,የቻይና ፋናቲካል የጥበብ ስምህን እያበላሸው ነው።,am,0.8398890495300293,0.9734619855880737,0.2537590265274048
the trump supporters are too stupid to understand this .,the trump supporters are difficult to understand this.,የትራምፕ ደጋፊዎች ይህንን ለመረዳት በጣም ደደብ ናቸው ።,የትራምፕ ደጋፊዎች ይህንን ለመረዳት አዳጋች ናቸው።,am,0.8784971237182617,0.0019678473472595215,0.00048542022705078125
trump and his idiots are painting themselves into a corner .,trump and his ingenious associates are painting themselves into a corner .,ትራምፕ እና ደደቦቹ እራሳቸውን ወደ ጥግ እየሳሉ ነው ።,ትራምፕ እና ብልሃተኛ አጋሮቹ እራሳቸውን ወደ ጥግ እየሳሉ ነው።,am,0.7393174767494202,0.9929059743881226,0.0015966296195983887
"big box stores like cabalas , sportsmans and bass pro are breeding grounds for such morons .","Big box stores like cabalas, sportsman and bass Pro are indescent for many of them.",እንደ ካባላ፣ ስፖርተኞች እና ባስ ፕሮ ያሉ ትላልቅ የቦክስ መደብሮች ለእንደዚህ አይነት ሞሮኖች መራቢያ ናቸው።,እንደ ካባላ፣ ስፖርተኛ እና ባስ ፕሮ ያሉ የትልቅ ሣጥን መደብሮች ለብዙዎቹ ተወላጆች ናቸው።,am,0.8716428875923157,0.02011239528656006,0.004426479339599609
what say u william who the fuck do u think u are ?,"what say you, William who do you think you are?",ምን ትላለህ ዊሊያም ማን እንደሆንክ ታስባለህ?,ምን ትላለህ ዊልያም ማን እንደሆንክ ታስባለህ?,am,0.8793243169784546,0.0010486841201782227,0.0013068318367004395
"because , through our education system and the media , we have been dazzled by bullshit .","because, through our education system and the media, we have been misleaded.",ምክንያቱም በትምህርት ስርዓታችን እና በመገናኛ ብዙሀን በሬ ወለደ ጩሀት ተውጠን ቆይተናል።,ምክንያቱም በትምህርት ስርዓታችን እና በመገናኛ ብዙሃን ተሳስተናል።,am,0.8412070274353027,0.1016877293586731,0.0009844303131103516
"ab : man , you are one sore loser !",I think you lost.,ab : ሰውዬ አንተ አንድ ታማሚ ተሸናፊ ነህ!,የተሸነፍክ ይመስለኛል።,am,0.9019280672073364,0.01010674238204956,0.0014414191246032715
trump most definitely is misogynistic .,Trump is not good.,ትራምፕ በእርግጠኝነት የተሳሳተ አመለካከት ነው።,ትራምፕ ጥሩ አይደለም.,am,0.6562174558639526,0.0012943744659423828,0.0016304850578308105
i didnt vote for her because she is pure evil .,i didn't vote her because i don't like her,ንፁህ ክፉ ስለሆነች አልመረጥኳትም።,ስለማልወዳት አልመረጥኳትም።,am,0.8174822330474854,0.0009441971778869629,0.00043827295303344727
it will help with pain and inflammation but wont generate addiction issues or the dozystupid feeling of an opiate,it will help with pain and inflammation but wont generate addiction issues or the dozy feeling of an opiate,ህመምን እና እብጠትን ለመቋቋም ይረዳል ነገር ግን ሱስ የሚያስይዙ ጉዳዮችን ወይም የኦፒዮት የማይረባ ስሜት አይፈጥርም,ህመምን እና እብጠትን ይረዳል ነገር ግን ሱስ የሚያስይዙ ጉዳዮችን ወይም የኦፒዮት ስሜትን አያመጣም,am,0.9080145359039307,0.0009538531303405762,0.0007330775260925293
